product_details_id,original_product_id,family_category_id,product_id,size1,size2,size3,style,specialty,material,spacing,color,coating
NULL,4190,19,NULL,5 ft. H x 10 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4191,19,NULL,5 ft. H x 11 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4192,19,NULL,5 ft. H x 12 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4193,19,NULL,6 ft. H x 3 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4194,19,NULL,6 ft. H x 3 1/2 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4195,19,NULL,6 ft. H x 4 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4196,19,NULL,6 ft. H x 5 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4197,19,NULL,6 ft. H x 6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4198,19,NULL,6 ft. H x6 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4199,19,NULL,6 ft. H x 7 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4200,19,NULL,6 ft. H x 8 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4201,19,NULL,6 ft. H x 9 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4202,19,NULL,6 ft. H x 10 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4203,19,NULL,6 ft. H x 11 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
NULL,4204,19,NULL,6 ft. H x 12 ft. W,NULL,NULL,,NULL,Cedar Wood,2 1/2 in.,Cedar Wood,NULL
